brand,prod_name,id,star_rate,review
라운드랩,라운드랩 1025 독도 로션,쏘담다디담다,4,21년 3월부터 지금까지 꾸준히 사용한 무난한 로션템입니다!피부타입- 건성 민감성인데 건성에는 좋은 거 같아요장점- 발림감이 부담스럽지 않고 화장하기 전에 발라도 밀림이 없어요!저는 미스트->토너나 닦토->엠플->로션->크림순으로 스킨케어를 하는데 화장할때는 로션까지만 바르거든용! 피부 촉촉감도 좀 오래 가는 거 같고 괜찮아용단점- 저자극이랬는데 피부가 좀 따가워요ㅠ저만 그런게 아니라 남자친구 스킨케어 해주는데 남자친구도 따갑다하더라고요남자친구도 건성이긴한데 민감하진 않다 하는데저만 그런게 아니더라고요그치만 젤 무난하고 크게 따갑고 그러진않어서 잘 사용하는거 같어요꿀팁- 로션이 좀 따갑긴 해서 사용 전에 진정에 강한 토너랑 미스트로 피부의 온도를 좀 차갑게 만들어준 후 발라주면 따가움이 덜합니다!
라운드랩,라운드랩 1025 독도 로션,Tia,5,스킨케어 제품을 다 써서 독도 토너를 구매하면서 같이 구매했어요. 독도 제품은 워낙 유명하다 보니 토너랑 같이 사면 궁합도 좋을 것 같아서 구매한거였는데 정말 좋아요. 토너가 속건조는 잡아주지만 워낙 가벼운 제형이라 좀 더 보습을 해 줄 제품이 있으면 좋겠다 싶더라구요. 독도 로션이 딱 그런 제품이었어요. 로션은 딱 로션 제형이었구요 되게 묽거나 되직한 제형은 아니고 바를 때 되게 촉촉하게 발렸어요. 바르고 나서도 촉촉함이 남아있으면서 흡수 속도도 적당하고 잔여감도 촉촉함만 남아있어서 좋았아요. 보통 촉촉함이 남는다고 하면 유분감도 남아있을 수도 있는데 그런 건 아니더라구요!!! 끈적함도 없었어요!! 제가 가장 신경썼던 점은 끈끈함이 남는 것이었는데 끈적함이 없어서 독도 로션을 사게 된 가장 큰 장점이었던 것 같아요. 자극도 없고 데일리로 쓸 수 있어 좋습니다.
라운드랩,라운드랩 1025 독도 로션,망개떡냠,5,"제 독도 제품을 사용해보고 엄마도 구매하셔서 한달 넘게 사용해보신 후기를 제가 대신 적어보려합니다. 사용해보신 결과 순해서 좋기는 한데 조금은 아쉽다고 하시더라구요. 수분감도 좀 적은 것같고 저 또한, 독도 토너랑 로션만 사용하지 않고 수분크림도 바르고 세럼도 바르거든요. 이것 하나만 바르게 되면 좀 건조한 느낌이 있더라구요."
라운드랩,라운드랩 1025 독도 로션,망개떡냠,5,"제 독도 제품을 사용해보고 엄마도 구매하셔서 한달 넘게 사용해보신 후기를 제가 대신 적어보려합니다. 사용해보신 결과 순해서 좋기는 한데 조금은 아쉽다고 하시더라구요. 수분감도 좀 적은 것같고 저 또한, 독도 토너랑 로션만 사용하지 않고 수분크림도 바르고 세럼도 바르거든요. 이것 하나만 바르게 되면 좀 건조한 느낌이 있더라구요."
라운드랩,라운드랩 1025 독도 로션,아기고래,5,너무 좋아서 재재재구매 제품이예요저도 쓰지만 무엇보다 사춘기 아이들 쓰기 넘좋아요무향이고 자극없이 순해서 여드름 피부에도 트러블이 나거나 하지않아요작은양은 훅훅 사용량이 줄어 감당이 안되는데 요제품은 양도 많아서 한동안 쓰네요ㅎㅅ
라운드랩,라운드랩 1025 독도 로션,실이얌,5,우선 대용량이라서 바로 구매했어요^^ 그리고 독도로션 유명해서 선택한 것도 있음ㅋㅋ 발라보니 촉촉하니 보습력이 있는 것 같아요~! 조금 흐르는 제형인데..발라보니 잘 흡수되고 좋네요~!!패키지 디자인도 맘에 들어요~!독도를 모티브로 상품을 만든 것에 한표 더 줍니당ㅋㅋ 우리나라 땅인 독도를 한번더 생각하게끔 만드는 로션인 것 같아요~!! 애국자라면 꼭 써야될 것만 같은 화장품인듯~!! 독도 로션은 첨 써보는데..약간 건조한 제 피부에 딱 안성맞춤인 것 같네요~ 끈적이지도 않고 바로 흡수되니 완전 좋아요^^ 수분감이 있어서 지성분들한테도 잘 맞을 것 같아요~!!!두루두루 어떤 피부타입에도 찰떡일 것 같네요~^^ 대용량으로 오래오래 써야겠어요~ 완전 대만족입니다~~재구매각입니다^^
라운드랩,라운드랩 1025 독도 로션,Tia,5,라운드랩 독도 토너 사면서 같이 사게 되었어요. 대용량 제품에다가 펌프도 같이 있어서 정말 편하게 쓸 것 같아서 그냥 대용량을 샀고 독도 라인 정말 유명해서 믿고 구매하게 되었습니다. 기존에 쓰던 거는 아무래도 약간의 끈적임이 남아있었고 향도 좀 진한 편이라 바르거나 바르고 난 직후에 향이 심해 예민할 땐 머리가 살짝 아프다 싶었는데 독도라인은 거의 무향에 가까워서 무향이라고 봐도 무방할 정도여서 그런 향에 민감하게 반응할 거 없이 편하게 데일리로 쓰고 있습니다. 제형은 되직하거나 묽고 단단한 편은 아니고 정말 로션 제형이에요. 어떤 분이든 편하게 바를 만한 정도에요. 자극은 전혀 없고 정말 순해서 정말 민감하고 피부가 뒤집어진 날에 발라도 따끔거리거나 하는 자극 없이 편하게 쓰고 있습니다. 건조하신 분들이 써도 촉촉하게 쓰실 만한 제품이라서 추천드려요.
라운드랩,라운드랩 1025 독도 로션,Only1,5,라운드랩 독도 로션!! 한달 사용 후기구매 동기저는 세안 후에 항상 피부결 정돈을 위해 토너로 피부결을 정돈해주고 있습니다! 저는 엄청 건조한 피부를 가지고 있어 기초를 여러번 레이어링 해주는데 토너 다음에 독도 로션으로 한번더 레이어링 해주려고 구매하게 되었습니다! -한달 사용 후기지금까지 써봤을 때는 제품이 미끈거리는 제형도 아니고 자극적이지 않아서 만족하며 사용하고 있습니다!향은 무향에 가깝고 제형은 묽은 로션이라 레이어링 해주기에 딱인 제품 같습니다!찐 건성이신 분들은 이제품으로 보습을 충분하기해주기에는 어렵고 크림을 추가로 발라주시는게 좋습니다!저도 독도로션으로 한번 올려준다음 탄력 크림이나 보습 크림으로 마무리 해주고 있습니다사용감은 끈적이는 느낌은 없고 촉촉하고 산뜻하게 마무리할 수 있습니다!지성분들은 더워지는 날씨에 가볍게 사용하기 좋은 제품 같아요!!
라운드랩,라운드랩 1025 독도 로션,담백리오니,5," 산뜻하고 끈적임 없어 지성이나 복합성 피부에 추천 자극이 적고, 순한제품으로 민감성 피부에 추천 욕실에 두고 즉각 보습 제품으로 사용하기 좋음< 피부타입 : 민감성, 건성 >■ 사용감▪︎다른 기초라인 로션보다 산뜻하고 끈적임이 없음▪︎가벼운 조금 묽은 흐르는 제형의 로션▪︎흡수력이 좋은 로션▪︎레이어링하기 좋은 로션▪︎욕실에 두고 세수후 바로 사용하는 로션 (보습)▪︎민감성 피부인데 뒤집어짐 없이 잘 사용함■ 장점▪︎산뜻하고 끈적임이 없어 여름에 사용하기 좋음▪︎흡수력이 좋아서 즉각적으로 보습하기 좋음▪︎지성피부가 특히 사용하기 좋은 제품▪︎제품이 순하고 자극적이지 않아 민감성 피부에 추천■ 단점▪︎흡수력이 좋으나 건성인 피부타입이 사용하기엔      보습부분이 부족에 추가적인 보습이 필요함▪︎묽은 흐르는 느낌의 재형이라 사용할때 과하게      로션이 나올때도 있어 불편"
라운드랩,라운드랩 1025 독도 로션,나쵸,5,건성에 가까운 복합민감성인 저에겐 그냥 에센스같은 느낌이지만…지성피부인 동생은 극찬에 극찬을 하네요 ㅋㅋ동생이 샀는데 간만에 너무 마음에 드는 제품을 찾았대요 독도라인 엄청 유명한데 아직도 못써봤어요 스킨 너무 궁그매!유명한건 다 이유가 있더라구요
라운드랩,라운드랩 1025 독도 로션,준주니,5,"독도토너, 독도 로션 모두사용중입니다.독도 토너가 하도 인기가 있어서 로션도 궁금해 구매해보았는데요. 저는 여름에도 건조한... 악건성피부입니다.겨울에는 피부가 또 엄청 예민한 편이구요화해를 찾아보니 성분도 좋고 건성, 민감성 피부에 좋은 성분들이 가득 들어있더라구요 히알루론산,판테놀,마카다미아씨같은 보습성분이나 병풀추출물, 캐모마일꽃추출물, 감초추출물 등 여러 진정효과의 성분들...굳.. !!!텍스쳐도 묽고 부드러워서 발리는데 부담도 없습니다. 향은 그냥 무향에 가까운것같아요. 겨울철 진짜 피부때문에 스트레스 너무 받는데 독도 토너와 로션으로 잘 버텼습니다 대용량으로 사길 잘했네요 ㅎㅎ 아 근데 저는 400ml 대용량으로 사서 괜찮은데 그 아래사이즈는 용기가 토너랑 똑같은 형태라서 사용하기가 불편하겠더라구요"
라운드랩,라운드랩 1025 독도 로션,minitt,5,악건성 + 민감성 피부인데 보습력이 너무 좋고 자극없이 순해서 3통째 쓰고 있어요! 중간에 다른 로션으로 갈아탔다가도 보습력이 좋다보니 독도로션으로 다시 돌아왔습니다!보통 보습력 좋은 로션은 끈적임이 좀 남기 마련인데 독도로션은 딱히 끈적임 없이 바를 수 있어서 너무 좋아요!낮에 화장하기 전에는 한번만 발라서 가볍게 수분 보충해주고 밤에는 닦토해준뒤에 2-3번 흡수 시켜가면서 로션 덧바르면 수분크림 없이 하루만에 보습을 완전히 채울 수 있어요! 대용량이다보니 엄청 막 쓰게 되는데도 아직 반도 안줄었습니다..!저같은 악건성도 겨울철에 사용하기 정말 좋은 로션이에요!
라운드랩,라운드랩 1025 독도 로션,Only1,4,"라운드랩 독도 로션!!-구매 동기: 라운드랩 독도 로션은, 독도 토너를 잘 쓰고 있어서 라운드랩 제품에 좋은 인상을 가지고 있어서 구매해보게 되었습니다. -제품 특징1) 향 : 향은 거의 무향에 가깝습니다! 예민하신 분들은 살짝 연고같은향이 느껴지실수도 있습니다.2) 제형 : 살짝 묽은 로션 느낌입니다 촉촉하고 얇게 발리기 때문에 찐 건성분들은 다시 건조함을 느낄 수 있을 것 같아요. 반대로 여름에는 가볍게 바르게 좋을 것 같습니다!3) 사용감 : 끈적이는 느낌은 없습니다. 촉촉하고 산뜻하게 마무리할 수 있어서 지성분들 사용하시기에 좋을 것 같습니다. 자극 없이 순한 느낌이라 민감하신 분들도 사용하기 좋을 것 같습니다!!!추천하는분- 여름에 가볍게 사용하기 좋은 로션을 찾으시는분- 크림 전 간단히 보습 보충을 하기위한 제품을 찾으시는 분"
라운드랩,라운드랩 1025 독도 로션,만만치않은girl,5,원래 스킨 에센스 바르고 바로 크림발랐는데 날씨가 춥고 건조해지니깬 피부 속건조가 느껴져서 로션을 샀어용확실히 한단계 더 집어넣으니깐 보습이 차곡차곡 더 잘되는 것 같아욤 항상 독도토너 꾸준히 잘쓰고 있어서 그냥 독도라인으로 똑같이 구매했는데 역시나 순해서 누구나 그냥 막쓰기 좋을덧..!
라운드랩,라운드랩 1025 독도 로션,박수,5,울 집 남자 셋~ 토너만 사용하다가 건조해지니까 로션도 찾더라구요 ㅋ따로 구매는 했지만 욕실에 놓고보니 ㅋ 세트 느낌으로 보는 제가 다 기분이가 좋네욤 ^^더군다나 잘 쓰는거 보니까 더 더욱 좋았어요 ㅋ순하고 피부 트러블 전혀없고 끈적임도 없어서 그런지 이 남자들 더욱 맘에 들어하더라구요~향도 거의 무향이라 사용하기도 편한 펌프형 너도 나도 들락거리며 얼굴에 촵촵~ 피부를 신경쓰는 모습이 참 보기도 좋고 좋은 제품 잘 사용하니 제가 다 뿌듯합니당 *^^*
라운드랩,라운드랩 1025 독도 로션,사이시옷,4,독도 토너를 사용해보고 참 순하고 괜찮다 싶어서독도 로션도 구입해서 사용해 보았는데요~순하기는 똑같이 순한데 독도 토너가 무매력이 매력인 그런 아이였다면독도 로션은 약간은 무거운 느낌이 드는 제품이었어요. 분명 제형도 좀 묽고 보기에는 별반 뭐 없는데바르면 촉촉한 것 같으면서도조금있으면 기름진 게 올라오는 듯한 그런 느낌이랄까요?향도 독도 토너는 진짜 무향에 가까웠는데 로션은 조금 깊이 맡으면 우유비린내 같은 향이 느껴지는ㅠ암튼 성분도 그렇고 자극없이 순하고 좋아서그런 점은 참 괜찮은데 기초제품 끈적이는 걸 별로 안 좋아해서처음에 조금 바르다가 건성인 동생한테 쓰라고 주었답니다. 뭣보다 성분은 그대로 가져가면서제형이나 기름기 올라오는 걸 좀 개선해주는 식으로리뉴얼하면 좋겠다라는 생각이 들더라구요..
라운드랩,라운드랩 1025 독도 로션,굠돌이,5,"⭐️남성용 페이스 로션으로 추천드립니다! 굳이 맨즈용 사지 말고 가성비 좋은 대용량으로 구매하세요~⭐️아버지가 쓰실 로션 찾다가, 맨즈는 너무 용량도 적은데 비싸서 계속 고민중이었어요. [무조건 유분기가 적고, 끈적임 없고, 사용하기 편해야해요] 이 독도로션은 그 모든걸 갖춰서 결정했습니다! 그리고 아부지도 만족하면서 잘 쓰고 있답니다✔️대용량왕커요. 언제 다 쓰나 싶을 정도에요ㅋㅋ✔️역시 무향이고 순해요. 맨즈 화장품은 다 딱 남자킨냄새나고 그러더라고요..아직도 특유의 향이 나는 기초가 많았어요. 근데 이건 무향이어서 부담없어 좋아요. ✔️로션이지만 유분기가 적고 보습감이 좋습니다. 여름철에는 여성분들도 지성인 경우 쓰기 좋을 듯 해요. 남자들도 겨울까지도 충분히 쓸 수 있습니다. (단, 건성 제외)✔️끈적임 없고 발림성이 아주 좋아요. 바르고 나서 손바닥도 끈적임 없어요. 그래서 남성분들도 무난하게 쓰기 좋답니다??✔️펌핑형이라 뚜껑을 따로 열 필요가 없어서 귀차니즘에게 아주 좋고, 위생상으로도 좋아요. 로션은 약간 로션똥?이 생기잖아요. 캡뚜껑이면 뚜껑에 새는것도 많규. 근대 이건 펌핑이라 아주 편해요. 다만 양조절 필수!! 너무 퐝! 하고 펌핑하지말기~.~❗️아무튼 가성비 좋기 때문에 남녀노소 상관없이 쓰기 좋은 로션이에요. 강추합니다~! 세일항 때 사세용!"
라운드랩,라운드랩 1025 독도 로션,뿌릅,5,라운드랩 독도 토너 유명한데 토너는 한 번도 안써봤고 이번에 로션 사봤어요!! 일단 순한 것 같아서 만족이에요~~ 피부가 워낙 트러블이 많아서 고민인데 그렇다고 드라마틱하게 깨끗해지진 않지만 이런 순한 로션이 저렴하다는 것부터가 만족입니다!! 그런데 다른 로션보다는 조금 더 묽은 것 같아요!! 그래서 세럼 다 쓰면 그냥 세럼 없이 스킨 바르고 이거 바르고 바로 크림 바르면 될 것 같아요!! 제가 복합성인데 딱 크림을 마무리로 해주면 적당하더라고요.. 그래서 만약에 건조한 분들이라면 다른 하나 더 같이 발라주시면 좋을 것 같아요!! 무엇보다 용량이 커서 좋아요. 원랜 피지오겔 썼는데 너무 금방금방 닳는 기분이었거든요?? 근데 이거는 앞으로도 쭉 써봐야지 알겠지만 저렴한데 꽤 큰 용량이 아주 만족스러운 제품입니다 ~~
라운드랩,라운드랩 1025 독도 로션,예차,5,여드름이 있고 얼굴에 기름도 끼는 편이라 여드름에 좋다는 건 다 써보려고하는 편이라 유분을 잡아주는 로션을 쓰다가 잘 때 바르기에는 수분이 부족해서 여드름에 좋은 성분이 들어간 로션이 아니라 아얘 자극 없이 순하고 촉촉한 로션이 사고 싶어서 구매했습니다이전에 쓰던 로션이 아직 남아서 써보지는 않았지만 기대하고 있습니다!! 워넉 유명한 제품이라 걱정보다는 설렘이 가득하네용 패키지도 무난하고 깔끔해서 예쁘고 양도 혼자  쓰기에 부족하지 않고 충분한 것 같아요! 발림성은 아직 써보진 않았지만 후기 보니까 촉촉하다고 해서 제가 원하던 촉촉한 피부를 만들 수 있을 것 같습니다~심한 지성은 아닌데 얼굴에 기름이 있는 편이라서 유분감 많은 화장품은 거부감이 들었는데 독도로션은 어떨지 기대됩니다\~ 잘 쓰겠습니다!
라운드랩,라운드랩 1025 독도 로션,대충살기,5,"복합성인 저는 여름에 로션을 바르지 않으면 건조하고, 또 너무 챙겨바르면 유분기가 올라오는 기분이라 찝찝하곤 했는데요,독도토너가 유명한걸 알고 로션도 함 깨 구매하게 되었습니다!-순하고 촉촉한 느낌겨울에 쓰기에는 조금 덜 할지모르겠지만 여름용으로는 아주 적합한 로션이라고 느껴졌습니다.구매 시기에 문의글을 통해 로션에서 이상한 냄새가난다는 글을 보았습니다.받자마자 뚜껑부터 열어보았는데 냄새가 나지 않아 잘 사용 중입니다."
라운드랩,라운드랩 1025 독도 로션,박수,5,"스킨에 이어 로션까지 저희 집 남자들 정착템이 되었습니다 사춘기 아들들이 먼저 잘 사용하던 중 신랑까지 합세 ㅋ가격대가 있어서 행사 기간을 잘 이용하시면 좋아요~이 로션도 행사와 쿠폰을 이용해서 아주 좋은 기회로 구매했어요 울 집 남자들이 하는 말이 무향이고 무자극이라서 제일 좋았다네요마무리감이 산뜻, 촉촉하고 미끄덩 하거나 번들거리지 않아서 좋다더라구요 저도 가끔 한번씩 닥토 후 써보는데 결 정리도 잘되고 피부에 흠뻑 먹으니 좋았습니당 ^^울 집 남자들에게 양보하는거로~ ㅋ묽은 편이라 스킨 후 적은 양으로도 좋았어요 꾸덕하거나 하지 않아서 좋아하는거 같네요 ㅋ 그래서 그런지 사계절 울 집 남자들 애정템인가? 봐요그리고 짜서 사용하는 튜브 타입이 아닌 펌핑 타입을 원하더라구요 간편하게 사용하고 싶었나본데 그런 부분도 만족 스러웠나 봅니당 *♡♡*"
라운드랩,라운드랩 1025 독도 로션,규리치,5,"증정용있어서 넘 좋았어요!! 기숙사랑 본가 왔다갔다하는 오빠 선물해줬어요 본품은 기숙사에, 증정품은 집에서 오가면서 바르나봐여ㅋ 집와서 스킨로션 바뀌면 바뀐대로 확 일어나던데 요렇게 왔다갔다 쓰기에 요긴한 구성입니다~~ 유리아주 썼었는데 그것보다 더 순한것 같다고 하더이다(복합성 이십대남) 순해요 건성 복합성 추천 호호!!!!!"
라운드랩,라운드랩 1025 독도 로션,Alliveholy,5,"✅라운드랩  브랜드는 일단 믿고 씁니다..라운드랩에서 나오는 제품들독도라인과 , 자작나무 라인 다 써봤는데다 좋습니다.✅독도 로션은 먼저 스킨 구매해서딸려오는 조그만한 걸로 써보았는데생각보다 훨씬 좋아서재구매까지 하게 된 제품이에요..✅ 갠적으로 스킨도 좋지만 저는 로션이 더 좋더라구요..너무 리치하지도 않으면서건조함은 잡아주는 로션입니다.✅확실히 크림보다 가벼워서여름에 건성분들도 크림이부담스러우셨던 분들은 사용해도 좋을 것 같아요..✅저는 복합성이라 여름엔크림 로션 둘다 잘 안쓰긴 하는데이거는 얇게 바르면 확실히 더 보습감이 유지가 되서 좋긴하더라구요..✅ 로션이라 밀리는 것도 없고가볍게 바르기 정말 좋아요..가격도 합리적이네요..양도 많아서 이건 바디에 같이 발라도좋을 것 같아요..✅안써보신 분들은 한번 써보시길 추천드려요.."
라운드랩,라운드랩 1025 독도 로션,져니215,5,이번에 독도 토너를 구매하면서 로션도 같이 살까? 하고 구매한❤️ 라운드랩 독도 로션 ❤️ 제품이에요 독도 토너는 몇번 사용해보았는데 로션은 처음 사용하는거라성분이 나랑 잘 맞을까 싶어서 올리브영 오프라인 매장에 들려손등위에 발라놓고 다른거 구경하고 그랬는데 뭐가 나지 않구딱 촉촉하게 수분은 잡아주고 피부에 두껍게 발리지 않는저 처럼 피부에 뭐가 많이 올라가있는 느낌이 싫다 !하시는 분들이 좋아하실만한 로션인 제품인 것 같아요 용량도 대용량이라 집에두고 사용하기에 부담도 없구가격대도 이정도면 저렴한 편에 속한다고 생각해서할인할 때 구매하면 역시 잘 산 기분이 들더라구요 향기도 거부감이 느껴지는 그런 향이 아니라서자연스러운 그냥 화장품의 향기? 라고 생각하시면 될 것 같아요자극 받은 피부에 사용해보지는 않았는데 제 피부는 건조한 편이라 건조한 피부에 수분감을 주기에는딱 적당한 로션의 무게감인것 같아요 ❗️보습감 잘 주면서 너무 쫀득하고 끈적이지 않는 그런제품 찾으시는 분들한테 딱 알맞으실 것 같아서저같은 피부를 지닌분들에게 추천드리고 싶어요 ㅎ_ㅎ❗️
라운드랩,라운드랩 1025 독도 로션,내리뷰찐,5,"독도크림 사용해보고 반해서 로션까지 점령,,일단 독도 라인은 정~말 순해요. 홍조 있던 남자친구가 사용했을때에도 홍조가 정말 많이 사라졌고, 저도 사용하는동안 트러블 없이 너무 잘 사용했어요. 로션과 크림 모두 부드러운 제형이라 발림성도 너무 좋고 적은 양으로도 넓게 펴바를수 있어서 좋아요ㅎㅎ로션이랑 크림 함께 사용하고 난 다음날에는 세수할때 피부가 보들보들해진게 느껴져요다만 로션 크림 두가지 모두 보습력이 좋기때문에 건성에게는 두개 함께 사용하기를 추천하지만, 지성인 분들은 로션 크림 모두 사용하면 유분기가 많다고 느낄 수 있을것같아요. 저도 여름에는 두개 다 사용하면 낮에는 조금 유분기가 많이 올라오더라구요!그래서 저는 여름에는 밤 위주로 발라주고 있어요참고해서 사용해보세요‼️"
라운드랩,라운드랩 1025 독도 로션,새벽2,5,"독도로션..!! 브랜드와 그 명성은 익히 알고있었지만.. 제가 알기론 엄청난 특징도없고 무난무난한 딱 기본만 하는 라인이라고 알고있었어서 구매를 안하고있었던 상품이였어요. 그러다가 로션이 떨어져서 급히 구매를 해야하는데 쓰려고 생각해둔것들이 전부 품절이고 이거 하나만 재고가있어서 그냥 써볼까?하는 호기심에 구매해보았어요! 일단 써본 후기로는 대만족이에요! 저는 악건성인편이며 건조해지면 피부가 굉장히 가려워지고.. 까다로운게 수분텍스처처럼 쉽게 펴발리는 제형이 아니면 바르는 도중에 얼굴이 빨개지고 쉽게 일어나는 피부라 ,, 솔직히 반신반의하며 구매했어요. 근데 이 제품은 완전 수분텍스쳐라 바를때도 전혀 빨개지지않았고.. 또 너무 수분텍스처라 유분감은 없을줄알았는데 유수분 밸런스는 또 기가막히게 채워줘서 대박인거같아요.. 원래 세럼->로션->크림->수면팩 해도 건조했는데,, 이건 세럼->로션으로 끝낼수있어요 대박,,,, 뭔데 이렇게 좋아요 ...???"
라운드랩,라운드랩 1025 독도 로션,의외로코덕,5,"스킨케어 제품은 꼭 화해에서 성분을 확인해 보는 습관을 갖고 있는데요, 요즘은 하나같이 다 성분이 좋아서 더더욱 안 좋은 성분이 하나라도 있으면 좀 거르게 되는 거 같아요! 라운드랩 중에서 독도라인은 워낙 순하고 좋다고 입소문이 나 있는 제품이라 더 믿음을 가지고 구입하게 되었습니다 :) 제가 사용한 것은 아니고, 지인에게 선물로 주었는데, 순한 성분을 쓰더라도 얼굴이 조금 따가울 때가 있다고 합니다. 하얀 피부에 약간 홍조기가 있는 예민한 타입의 피부인데요, 요 독도 로션은 발랐을 때 아프거나 화한 느낌, 열감이 느껴지지 않았다고 합니다 ㅎㅎ 가격도 저렴한 편에 용량도 꽤나 커서 합리적인 가격에 오래오래 쓸 수 있을 거 같아서 만족도도 높습니다 ㅎㅎ 독도라인은 미스트를 진짜 잘 쓰고 있는데 제품 라인을 통일해서 쓰면 더욱 시너지 효과가 있을 거 같아요"
라운드랩,라운드랩 1025 독도 로션,트로리,5,"독도 토너와 크림 애용 중인 사람의 리뷰저는 토너크림을 찾아다니는 유목민이었던 한 사람입니다! 이것저것 다 써보고 섞어서도 사용해보고 친구들이 뭘 싸용하는지 물어보기도하면서 제게 맞는 토너와 스킨을 찾아 돌아다녔습니다.유튜브나 인스타에도 다양한 스킨제품들 광고가 정말 많았는데 그 중에 독도토너와 독도로션이 제 눈에 띄었답니다!라운드랩,, 화알못도 알고 있는 완전 신뢰성 짱인 브랜드라 당장 독도 토너와 독도 로션을 구매해서 사용해보았는데 정말 깜짝놀랬답니다,,냄새에 예민한 저에게도 무향이라 너무 좋았고 무엇보다 부드럽게 발리고 촉촉하게 스며드는 것이 느껴져서 너무 좋았어요! 제거 쓰던 이전 제품들은 사용 시 뻑뻑하거나 피부에 자극이 느껴져서 불편했는데 독도 로션은 자극이 전혀 없고 오히려 더 촉촉한 느낌만 들었답니다!그리고 요 제품 쓰고 피부 각질이나 여드름이 많이 사그라들었어요! 진짜 완전 최고의 제품,,, 진짜 토너와 로션을 찾으시면 바로 요 제품입니다,, 완전 짱이에요 대용량 행사 쵝오"
라운드랩,라운드랩 1025 독도 로션,깐돌깐순,5,"한줄평: 가벼운 흡수력과 피부속을 채우는 촉촉한 밀키한 로션유수분 밸런스가 중요한 복합성 피부의 소유자로 독도제품은 특별히 애정하는 브랜드입니다.❤사실 로션이 토너만큼의 호평은 덜한듯 하지만 저는 로션을 처음 사용해봤을때 사용감 마무리감에 완전 반했어요.혼자서만 사용하다가 피부질환이 있어서 속건조가 심한 남편이 여름이 가까워지면서 보습은 좋지만 가볍게 바를 제품이 필요하다길래 얼굴이든 바디든 휘뚜르마뚜르 쓰라고 대용량으로 독도로션을 사줬어요.써보고는 아주 괜찮다며 만족하네요ㅎ✅잔여감있는 타입을 별로 좋아하지 않는데 독도로션은 밀키로션 제형으로 피부에 닿으면 흡수력이 너무 좋고 마무리감이 가벼워요.✅ 무엇보다 흡수가 빠르고 피부가 보송하니 약간의 수분감정도만 느껴지는데 속보습만큼은 최고입니다.이걸 바른 때와 생략한 때의 피부속 보습이 느껴질 정도로 속을 채워주는 느낌이에요.✅ 건조하긴 하지만 요즘처럼 더워지는 계절에 성분까지 순해서 부담없이 쓰기 좋구요.민감한 피부을 가진 분들 또는복합성이나 건성이신분들 봄, 여름에 쓰기좋은 로션이고 극한지성분들은 겨울에 쓰기 좋은 보습제품이 아닐까싶어요."
라운드랩,라운드랩 1025 독도 로션,린넨,5,요즘 계속 사용하고 있는 제품이에용 워낙 순하다고 유명해서 사봤는데 제가 민감성 + 지루성 피부염있어서 기초제품 조심해서 사용하는데 이 제품은 뭐 안나서 좋았어요 딱히 효과가 있다 라기보다 저한테 자극만 없어도 감지 덕지라 아침/저녁으로 잘 발라주고 있습니다 기획상품이라 샘플 먼저 사용해봤고 얼굴이랑 목에 치덕치덕 바르고있어요 기초제품은 빨리빨리 써주고 교체해주는게 좋을 것 같아서..글고 가격도 안 부담스러우니까 팍팍 바르기 좋아요 독도 스킨이랑 같이 쓰면 더 좋을 것 같은데 다음에는 스킨+로션 세트로  한번 사봐야겠어욥끈적임은 없고 엄청 보습감 있는 편도 아니고 여름에도 사용 가능할 정도로 깔끔해요 산뜻까진 아니여도 전 볼이 좀 건조해서 괜찮았습니당기초 제품 정착 못하신 분들 추천드려용 ~! 써보셔도 ㄱㅊ을듯
라운드랩,라운드랩 1025 독도 로션,도누빵,5,"건성도 지성도 아닌, 중성 피부입니다. 다른 피부 고민은 없는데 조금만 피곤하거나 건조하면 입 주변 피부가 들뜨더라구요. 그러다보니 입 주변 화장도 같이 떠서 고민하던 차에 라운드랩 로션을 구매했습니다. 우선 바르자마자 수분감이 확 느껴집니다. 보습감도 충분하고, 끈적임 없이 흡수가 빨리 돼서 너무 편했어요. 보습감은 충분한데 기름진 느낌도 아니고요. 신기했습니다ㅋㅋ 그리고 대용량이여서 마음 놓고 듬뿍 사용하고 있습니다. 대용량인데 가격이 너무 착하네요. 올리브영에서 프로모션이랑 세일 자주 해서 항상 가성비 좋게 구매하는 것 같아요. 시카나 다른 성분 중요시하시는 분이면 조금 아쉬울 수는 있지만, 특별히 나쁜 성분 없이 고보습이여서 그냥 부담감 없이 편하게 사용하기에는 딱 좋은 것 같아요. 전 또 구매하려구요."
라운드랩,라운드랩 1025 독도 로션,내일을기대하며,5,엄마들 입소문에 반신반의하며 구매해봤는데이건 뭔가요??너무 좋아요~~~~사춘기소녀가  쓰기에 끈적임도 없이 촉촉함을 더해주는 스킨케어라니..!!딸아이가 직접 사용해보더니~~다 쓰면 또 사줄꺼지~~??이러네요??마음에 들어하니 저도 뿌듯해요
